Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time
2025-06-05,Cable Overhead Triceps Extension,Triceps,41.0,kgs,11,,,
2025-06-05,Cable Overhead Triceps Extension,Triceps,41.0,kgs,10,,,
2025-06-05,Cable Overhead Triceps Extension,Triceps,41.0,kgs,10,,,
2025-06-05,Rope Push Down,Triceps,27.0,kgs,11,,,
2025-06-05,Rope Push Down,Triceps,27.0,kgs,10,,,
2025-06-05,Rope Push Down,Triceps,27.0,kgs,10,,,
2025-06-06,Pull Up,Back,79.0,kgs,7,,,
2025-06-06,Pull Up,Back,79.0,kgs,7,,,
2025-06-06,Pull Up,Back,79.0,kgs,7,,,
2025-06-06,Pull Up,Back,79.0,kgs,7,,,
2025-06-06,Seated Cable Row,Back,66.0,kgs,9,,,
2025-06-06,Seated Cable Row,Back,66.0,kgs,9,,,
2025-06-06,Seated Cable Row,Back,66.0,kgs,9,,,
2025-06-06,Chin Up,Back,52.0,kgs,11,,,
2025-06-06,Chin Up,Back,52.0,kgs,11,,,
2025-06-06,Chin Up,Back,52.0,kgs,11,,,
2025-06-06,Rear Delt Machine Fly,Shoulders,52.0,kgs,11,,,
2025-06-06,Rear Delt Machine Fly,Shoulders,52.0,kgs,11,,,
2025-06-06,Rear Delt Machine Fly,Shoulders,52.0,kgs,10,,,
2025-06-06,Rear Delt Machine Fly,Shoulders,52.0,kgs,10,,,
2025-06-06,EZ-Bar Curl,Biceps,45.0,kgs,12,,,
2025-06-06,EZ-Bar Curl,Biceps,45.0,kgs,9,,,
2025-06-06,EZ-Bar Curl,Biceps,45.0,kgs,8,,,
2025-06-06,Dumbbell Hammer Curl,Biceps,14.0,kgs,10,,,
2025-06-06,Dumbbell Hammer Curl,Biceps,14.0,kgs,10,,,
2025-06-06,Dumbbell Hammer Curl,Biceps,14.0,kgs,9,,,
2025-06-08,Incline Barbell Bench Press,Chest,40.0,kgs,10,,,
2025-06-08,Incline Barbell Bench Press,Chest,40.0,kgs,9,,,
2025-06-08,Incline Barbell Bench Press,Chest,40.0,kgs,8,,,
2025-06-08,Incline Barbell Bench Press,Chest,40.0,kgs,7,,,
2025-06-08,Flat Machine Bench Press,Chest,45.0,kgs,10,,,
2025-06-08,Flat Machine Bench Press,Chest,45.0,kgs,9,,,
2025-06-08,Flat Machine Bench Press,Chest,45.0,kgs,7,,,
2025-06-08,Lateral Dumbbell Raise,Shoulders,14.0,kgs,10,,,
2025-06-08,Lateral Dumbbell Raise,Shoulders,14.0,kgs,10,,,
2025-06-08,Lateral Dumbbell Raise,Shoulders,11.3,kgs,9,,,
2025-06-08,Lateral Dumbbell Raise,Shoulders,11.3,kgs,9,,,
2025-06-08,Seated Machine Fly,Chest,66.0,kgs,12,,,
2025-06-08,Seated Machine Fly,Chest,73.0,kgs,9,,,
2025-06-08,Seated Machine Fly,Chest,73.0,kgs,9,,,
2025-06-08,Cable Overhead Triceps Extension,Triceps,36.0,kgs,11,,,
2025-06-08,Cable Overhead Triceps Extension,Triceps,41.0,kgs,7,,,
2025-06-08,Cable Overhead Triceps Extension,Triceps,16.3,kgs,10,,,
2025-06-08,Cable Overhead Triceps Extension,Triceps,16.3,kgs,10,,,
2025-06-08,Machine Push Down,Triceps,41.0,kgs,14,,,
2025-06-08,Machine Push Down,Triceps,45.0,kgs,12,,,
2025-06-08,Machine Push Down,Triceps,45.0,kgs,10,,,
2025-06-11,Neutral Lat Pulldown,Back,66.0,kgs,10,,,
2025-06-11,Neutral Lat Pulldown,Back,66.0,kgs,9,,,
2025-06-11,Neutral Lat Pulldown,Back,66.0,kgs,8,,,
2025-06-11,Chest Supported Row,Back,54.3,kgs,9,,,
2025-06-11,Chest Supported Row,Back,54.3,kgs,9,,,
2025-06-11,Chest Supported Row,Back,54.3,kgs,9,,,
2025-06-11,Seated Wide Grip Row,Back,52.0,kgs,10,,,
2025-06-11,Seated Wide Grip Row,Back,52.0,kgs,10,,,
2025-06-11,Seated Wide Grip Row,Back,52.0,kgs,10,,,
2025-06-11,Reverse Cable Flys,Shoulders,9.0,kgs,10,,,
2025-06-11,Reverse Cable Flys,Shoulders,9.0,kgs,10,,,
2025-06-11,Cable Face Pull,Shoulders,38.3,kgs,10,,,
2025-06-11,Standing Bayesian Cable Curl,Biceps,20.3,kgs,11,,,
2025-06-11,Standing Bayesian Cable Curl,Biceps,20.3,kgs,10,,,
2025-06-11,Standing Bayesian Cable Curl,Biceps,20.3,kgs,8,,,
2025-06-11,Standing Bayesian Cable Curl,Biceps,18.0,kgs,6,,,
2025-06-11,EZ-Bar Preacher Curl,Biceps,32.0,kgs,11,,,
2025-06-11,EZ-Bar Preacher Curl,Biceps,32.0,kgs,10,,,
2025-06-11,EZ-Bar Preacher Curl,Biceps,32.0,kgs,8,,,
2025-06-11,Cable Face Pull,Shoulders,38.3,kgs,10,,,
2025-06-12,Flat Barbell Bench Press,Chest,60.0,kgs,7,,,
2025-06-12,Flat Barbell Bench Press,Chest,60.0,kgs,6,,,
2025-06-12,Flat Barbell Bench Press,Chest,60.0,kgs,5,,,
2025-06-12,Flat Barbell Bench Press,Chest,55.0,kgs,5,,,
2025-06-12,Standing Barbell Shoulder Press,Shoulders,30.0,kgs,8,,,
2025-06-12,Standing Barbell Shoulder Press,Shoulders,30.0,kgs,8,,,
2025-06-12,Standing Barbell Shoulder Press,Shoulders,30.0,kgs,7,,,
2025-06-12,Cable Flys,Chest,14.0,kgs,10,,,
2025-06-12,Cable Flys,Chest,14.0,kgs,9,,,
2025-06-12,Cable Flys,Chest,14.0,kgs,9,,,
2025-06-12,Cable Lateral Raise,Shoulders,14.0,kgs,10,,,
2025-06-12,Cable Lateral Raise,Shoulders,14.0,kgs,9,,,
2025-06-12,Cable Lateral Raise,Shoulders,14.0,kgs,9,,,
2025-06-12,Cable Overhead Triceps Extension,Triceps,41.0,kgs,11,,,
2025-06-12,Cable Overhead Triceps Extension,Triceps,41.0,kgs,10,,,
2025-06-12,Cable Overhead Triceps Extension,Triceps,41.0,kgs,10,,,
2025-06-12,Rope Push Down,Triceps,27.0,kgs,11,,,
2025-06-12,Rope Push Down,Triceps,27.0,kgs,10,,,
2025-06-12,Rope Push Down,Triceps,27.0,kgs,10,,,
2025-06-13,Pull Up,Back,79.0,kgs,7,,,
2025-06-13,Pull Up,Back,79.0,kgs,7,,,
2025-06-13,Pull Up,Back,79.0,kgs,7,,,
2025-06-13,Pull Up,Back,79.0,kgs,7,,,
2025-06-13,Seated Cable Row,Back,66.0,kgs,9,,,
2025-06-13,Seated Cable Row,Back,66.0,kgs,9,,,
2025-06-13,Seated Cable Row,Back,66.0,kgs,9,,,
2025-06-13,Chin Up,Back,52.0,kgs,11,,,
2025-06-13,Chin Up,Back,52.0,kgs,11,,,
2025-06-13,Chin Up,Back,52.0,kgs,11,,,
2025-06-13,Rear Delt Machine Fly,Shoulders,52.0,kgs,11,,,
2025-06-13,Rear Delt Machine Fly,Shoulders,52.0,kgs,11,,,
2025-06-13,Rear Delt Machine Fly,Shoulders,52.0,kgs,10,,,
2025-06-13,Rear Delt Machine Fly,Shoulders,52.0,kgs,10,,,
2025-06-13,EZ-Bar Curl,Biceps,45.0,kgs,12,,,
2025-06-13,EZ-Bar Curl,Biceps,45.0,kgs,9,,,
2025-06-13,EZ-Bar Curl,Biceps,45.0,kgs,8,,,
2025-06-13,Dumbbell Hammer Curl,Biceps,14.0,kgs,10,,,
2025-06-13,Dumbbell Hammer Curl,Biceps,14.0,kgs,10,,,
2025-06-13,Dumbbell Hammer Curl,Biceps,14.0,kgs,9,,,
2025-06-16,Pull Up,Back,79.0,kgs,7,,,
2025-06-16,Pull Up,Back,79.0,kgs,7,,,
2025-06-16,Pull Up,Back,79.0,kgs,7,,,
2025-06-16,Pull Up,Back,79.0,kgs,7,,,
2025-06-16,Seated Cable Row,Back,66.0,kgs,9,,,
2025-06-16,Seated Cable Row,Back,66.0,kgs,9,,,
2025-06-16,Seated Cable Row,Back,66.0,kgs,9,,,
2025-06-16,Chin Up,Back,52.0,kgs,11,,,
2025-06-16,Chin Up,Back,52.0,kgs,11,,,
2025-06-16,Chin Up,Back,52.0,kgs,11,,,
2025-06-16,Rear Delt Machine Fly,Shoulders,52.0,kgs,11,,,
2025-06-16,Rear Delt Machine Fly,Shoulders,52.0,kgs,11,,,
2025-06-16,Rear Delt Machine Fly,Shoulders,52.0,kgs,10,,,
2025-06-16,Rear Delt Machine Fly,Shoulders,52.0,kgs,10,,,
2025-06-16,EZ-Bar Curl,Biceps,45.0,kgs,12,,,
2025-06-16,EZ-Bar Curl,Biceps,45.0,kgs,9,,,
2025-06-16,EZ-Bar Curl,Biceps,45.0,kgs,8,,,
2025-06-16,Dumbbell Hammer Curl,Biceps,15.0,kgs,6,,,
2025-06-16,Dumbbell Hammer Curl,Biceps,15.0,kgs,6,,,
2025-06-16,Dumbbell Hammer Curl,Biceps,15.0,kgs,5,,,
2025-06-20,Seated Leg Press (Quad Focus),Legs,100.0,kgs,10,,,
2025-06-20,Seated Leg Press (Quad Focus),Legs,100.0,kgs,10,,,
2025-06-20,Seated Leg Press (Quad Focus),Legs,100.0,kgs,9,,,
2025-06-20,Seated Leg Press (Quad Focus),Legs,100.0,kgs,8,,,
2025-06-20,Leg Press,Legs,160.0,kgs,9,,,
2025-06-20,Leg Press,Legs,160.0,kgs,8,,,
2025-06-20,Leg Press,Legs,160.0,kgs,8,,,
2025-06-20,Leg Extension Machine,Legs,54.3,kgs,11,,,
2025-06-20,Leg Extension Machine,Legs,54.3,kgs,10,,,
2025-06-20,Leg Extension Machine,Legs,54.3,kgs,8,,,
2025-06-20,Lying Leg Curl Machine,Legs,47.5,kgs,11,,,
2025-06-20,Lying Leg Curl Machine,Legs,50.0,kgs,8,,,
2025-06-20,Lying Leg Curl Machine,Legs,50.0,kgs,8,,,
2025-06-20,Barbell Calf Raise,Legs,100.0,kgs,12,,,
2025-06-20,Barbell Calf Raise,Legs,100.0,kgs,11,,,
2025-06-20,Barbell Calf Raise,Legs,100.0,kgs,11,,,
2025-06-21,Incline Barbell Bench Press,Chest,40.0,kgs,10,,,
2025-06-21,Incline Barbell Bench Press,Chest,40.0,kgs,10,,,
2025-06-21,Incline Barbell Bench Press,Chest,40.0,kgs,9,,,
2025-06-21,Incline Barbell Bench Press,Chest,40.0,kgs,8,,,
2025-06-21,Flat Machine Bench Press,Chest,45.0,kgs,14,,,
2025-06-21,Flat Machine Bench Press,Chest,50.0,kgs,9,,,
2025-06-21,Flat Machine Bench Press,Chest,50.0,kgs,7,,,
2025-06-21,Lateral Dumbbell Raise,Shoulders,14.0,kgs,11,,,
2025-06-21,Lateral Dumbbell Raise,Shoulders,14.0,kgs,10,,,
2025-06-21,Lateral Dumbbell Raise,Shoulders,11.3,kgs,11,,,
2025-06-21,Lateral Dumbbell Raise,Shoulders,11.3,kgs,10,,,
2025-06-21,Seated Machine Fly,Chest,73.0,kgs,9,,,
2025-06-21,Seated Machine Fly,Chest,73.0,kgs,10,,,
2025-06-21,Seated Machine Fly,Chest,73.0,kgs,9,,,
2025-06-21,Cable Overhead Triceps Extension,Triceps,41.0,kgs,8,,,
2025-06-21,Cable Overhead Triceps Extension,Triceps,41.0,kgs,6,,,
2025-06-21,Cable Overhead Triceps Extension,Triceps,16.3,kgs,11,,,
2025-06-21,Cable Overhead Triceps Extension,Triceps,16.3,kgs,11,,,
2025-06-21,Machine Push Down,Triceps,45.0,kgs,12,,,
2025-06-21,Machine Push Down,Triceps,45.0,kgs,10,,,
2025-06-21,Machine Push Down,Triceps,45.0,kgs,10,,,
2025-06-22,Neutral Lat Pulldown,Back,68.3,kgs,8,,,
2025-06-22,Neutral Lat Pulldown,Back,68.3,kgs,8,,,
2025-06-22,Neutral Lat Pulldown,Back,66.0,kgs,8,,,
2025-06-22,Chest Supported Row,Back,54.3,kgs,10,,,
2025-06-22,Chest Supported Row,Back,54.3,kgs,10,,,
2025-06-22,Chest Supported Row,Back,54.3,kgs,10,,,
2025-06-22,Seated Wide Grip Row,Back,54.3,kgs,8,,,
2025-06-22,Seated Wide Grip Row,Back,54.3,kgs,11,,,
2025-06-22,Seated Wide Grip Row,Back,54.3,kgs,10,,,
2025-06-22,Reverse Cable Flys,Shoulders,9.0,kgs,10,,,
2025-06-22,Reverse Cable Flys,Shoulders,9.0,kgs,6,,,
2025-06-22,Cable Face Pull,Shoulders,38.3,kgs,11,,,
2025-06-22,Cable Face Pull,Shoulders,38.3,kgs,10,,,
2025-06-22,Standing Bayesian Cable Curl,Biceps,20.3,kgs,11,,,
2025-06-22,Standing Bayesian Cable Curl,Biceps,20.3,kgs,8,,,
2025-06-22,Standing Bayesian Cable Curl,Biceps,20.3,kgs,8,,,
2025-06-22,EZ-Bar Preacher Curl,Biceps,32.0,kgs,12,,,
2025-06-22,EZ-Bar Preacher Curl,Biceps,32.0,kgs,10,,,
2025-06-22,EZ-Bar Preacher Curl,Biceps,32.0,kgs,9,,,
